topic_completion_pct,days_until_deadline,avg_mock_score,free_time_available,daily_study_time
9.310276780589922,93,87.98164859419387,184,117.61684721548238
89.72157579533267,115,65.75603127780231,157,40.287994418244935
90.04180571633304,67,31.092893000755417,76,56.023089354072525
63.31014572732679,56,74.23480505725092,166,63.13390847380025
33.90297910487007,40,81.51183844803678,102,88.27624835754621
34.92095746126609,98,61.497824034113236,139,95.0135664831889
72.59556788702393,40,68.78841098799151,253,30.214625842037282
89.71102599525771,91,37.52599044426663,221,44.054409686416484
88.70864242651173,33,53.86956673430391,67,51.921308707019286
77.98755458576238,6,52.415917072616224,200,117.62767937506777
64.20316461542878,147,84.80477911307719,165,50.65903955036592
8.413996499504883,80,83.99639802821825,67,67.0
16.162871409461378,168,83.26804693470432,281,112.73405258253183
89.85541885270793,92,1.1031614262465794,155,80.757980295013
60.642905965958995,97,74.95454844688882,287,52.376403294672706
0.9197051616629648,59,75.86763901110048,298,118.11267448830627
10.147154286603211,59,67.83788228551418,153,113.66900518574221
66.35017691080559,48,75.62646578914526,124,51.736662099692225
0.5061583846218687,169,84.19703714967088,230,112.30415276248077
16.080805141749867,13,47.03190541017857,98,98.0
54.87337893665861,107,50.20502134884472,140,63.39085423580545
69.18951976926932,45,12.471405691139047,246,91.91300073527495
65.19612595026005,89,38.53758830473618,143,77.44835326767986
22.42693094605598,170,64.33651799117843,147,90.30282893234312
71.2179221347536,100,78.03997761472745,145,53.71564336550868
23.724908749680008,155,21.720909769121054,152,112.32466552571904
32.539969815926774,166,13.78228991592354,145,116.11258579926235
74.64914051180241,7,66.30420045004922,103,103.0
64.96328990472146,133,0.18798835249106416,196,88.36598876823648
84.9223410494178,45,17.837258430732984,224,71.81754996773817
65.76128923003434,58,2.9071380343953734,133,86.24153496906466
56.830860333547164,31,16.688511785487094,95,95.0
9.367476782809248,23,18.131927992550523,160,151.24709534689467
36.77158030594335,170,38.76735947503942,279,89.32013296172278
26.520236768172545,138,40.2327124686556,215,105.21885377213896
24.398964337908357,160,87.42624706102377,229,69.52672914294229
97.30105547524455,107,51.010971249882516,230,26.954818624654827
39.30977246667604,158,72.34047656122863,272,74.83579128103825
89.20465551771133,39,10.413735792028744,275,65.84719188183331
63.11386259972629,159,22.543875546369385,229,76.34387925643155
79.48113035416485,82,70.29434409786768,163,40.85161657390978
50.26370931051921,100,5.280396046852809,125,106.89050784691503
57.69038846263591,2,48.65976622437531,114,114.0
49.25176938188639,77,59.936896566293385,259,70.77563655999073
19.52429877980445,12,60.214564405248105,235,130.00307713034672
72.24521152615053,39,2.293281126804203,150,79.00821660852915
28.07723624408558,13,32.21080042291855,81,81.0
2.431596643145384,46,63.6490651049154,160,123.09422284362314
64.54722959071678,155,14.899973614924345,214,73.52862939145938
17.711067940704893,113,69.54156483280532,180,88.98176176145546
94.04585843529144,17,74.59252088136745,152,43.50843755516531
95.39285770025873,104,98.19691904461453,254,15.0
91.48643902204485,98,20.984199485640943,167,59.073796709816854
37.01587002554444,88,82.51306676661152,200,71.83518424188476
1.5456616528867428,109,52.0296576918654,232,122.89668724304897
92.83185625877253,163,37.34625961441734,69,32.29551550812238
42.81841483173143,70,12.237675732517793,287,107.89121274111905
96.66548190436696,158,73.55056064875376,68,15.0
96.36199770892529,74,23.585759914368708,241,54.33315722305912
85.300945546736,63,37.142200187304574,214,36.205797376778534
29.444889206958567,156,6.254222689736844,93,93.0
38.50977286019253,60,80.13669158195191,188,82.76628807408227
85.11366715168569,79,76.65885239716434,219,34.724365737007815
31.692200515627768,37,73.36158300423125,148,122.07085813557508
16.94927466860925,22,29.94435104918867,152,144.30382277974823
55.68012624583501,148,17.348007426595725,130,78.98370245082539
93.6154774160781,96,63.75532644702297,126,28.760550222853023
69.6029796674973,68,49.616638411321944,271,45.179178968647804
57.0061170089365,17,17.82524669046416,207,112.68702685874617
9.717649377076853,12,68.59112710498637,176,139.32289316708906
61.500722669916975,150,99.11264318213037,153,51.4301918279528
99.00538501042632,145,74.72195877420377,222,15.0
14.008401523652402,138,73.99863866856118,158,101.44780838991164
51.832965236373674,118,95.03127529305917,172,48.533106838645935
87.73730719279554,22,20.29363675749022,162,92.2316606742654
74.07686177542044,120,56.55499649214404,150,48.59987898399508
69.7015740995268,50,97.96467150338835,149,59.64166058357105
70.24840839871092,14,16.529411097017455,265,115.34268938824871
35.94911512197552,175,70.02519594445211,76,76.0
29.359184426449335,29,58.5810145971902,77,77.0
80.93611554785136,164,58.647909218870694,232,46.726683312680684
81.01133946791808,125,69.76706275200752,175,18.828403362622062
86.70723185801037,7,92.96169228756843,152,85.45165948526929
91.32405525564712,29,78.2581939851338,271,45.23980677397402
51.13423988609378,139,5.613610341621,240,99.16710541051293
50.15162946871996,33,85.27280198757113,150,58.31158622097387
79.82951789667752,134,22.554132992573262,141,62.10071438484325
64.99639307777652,111,37.6914164736372,127,87.70345835246431
70.19668772577033,79,46.17328136123822,252,75.51470267300839
79.57926694361011,160,48.090600075306966,173,48.880392925076094
89.00053418175663,179,43.51803992553568,60,51.54823471544187
33.79951568515358,58,93.73532942158644,117,74.2884390555451
37.5582952639944,26,70.60190076640247,213,79.33280771530639
9.3981939840869,174,63.117064595670634,168,102.67217705517304
57.8280140996174,29,4.984202778294156,207,122.55015150666232
3.5942273796742086,4,90.39133302603747,175,175.0
46.55980181324602,99,90.93901920083962,146,60.58735384308903
54.26446347075766,141,78.02130634301024,69,57.27260068576855
28.65412521282844,39,0.7029203813619156,118,118.0
59.08332605690107,15,5.728025107762336,262,137.6455838761717
3.050024993904943,119,22.522370226848977,100,100.0
3.7348188749214417,29,13.134940814490669,164,155.34863792417752
82.26005606596583,157,39.88360297037295,192,53.93910071211483
36.019064141126286,75,92.26230580877896,181,59.350024126943
12.706051265188478,116,47.206043419699824,252,132.77061611373057
52.224326005480435,32,1.340262643216561,204,101.05274716023193
76.99935530986109,130,28.274568957876202,81,64.87726969498095
21.582102749684317,175,4.459490837296154,157,118.07226941248202
62.28904758190003,84,3.6287622613502157,296,85.96028397241885
8.5347464993768,22,27.571985309555224,228,142.0339092626213
5.16817211686077,27,27.56123386789454,280,143.49097686095232
53.1354631568148,81,78.7126602601604,127,58.28981918778805
54.06351216101065,126,97.4834652781112,256,45.68032121893695
63.742990149820656,92,37.12070938899983,198,81.46477688217814
72.60913337226616,21,42.88868788610386,115,68.70741856358052
97.58520794625346,47,84.47894362860214,238,23.01903238192456
51.630034830119534,101,26.813902009551338,208,102.09310073766534
32.2956472941246,84,15.638180440344795,158,110.70567979295
79.51861947687037,6,85.30896234036504,135,103.98104377880442
27.083225126207424,147,4.650058644006549,85,85.0
43.89714207056361,131,61.96994401994157,174,90.73193189620248
7.845638134226595,1,56.199284746680675,206,206.0
2.535074341545751,58,34.59204475016943,168,133.47744999246598
96.26484146779251,124,31.5189521097359,247,46.84670705373607
83.59801205122058,166,77.18577261816213,258,19.798228334105204
69.59742060936979,15,8.642461076254648,106,106.0
40.89529444142699,162,23.67843093113854,130,104.43798292310784
17.329432007084577,163,73.24487318380898,213,96.0375313521988
15.643704267108605,64,54.83205837264242,99,99.0
25.024289816459532,25,12.798820853358638,192,129.70949053402657
54.92266647061205,24,88.213561428206,208,77.15205951207737
71.45959227000624,12,39.34478465635915,265,112.82448709337146
66.01973767177313,18,82.78683753221728,191,63.99154386960807
27.993389694594285,15,78.77130155277086,82,82.0
95.48652806631941,27,62.4425446471728,165,20.94044794259202
73.78969166957685,72,49.448113129509295,143,52.584518903540946
55.43540525114007,60,97.95508403817568,202,53.609796734396404
61.17207462343522,174,14.496507237981703,175,75.35640080614638
41.96000624277899,145,72.51557275511148,168,65.86541949383827
24.773098950115745,93,19.1190701464789,280,114.36591449797744
35.597267865126156,53,33.82631053323484,195,109.8454664156711
75.78461104643691,8,30.869874337319526,100,100.0
1.4393488629755868,79,94.7035987738723,171,85.15565334088919
11.607264050691624,27,96.73561777882752,206,87.33644405206248
4.600264202175275,174,18.301544423472716,171,133.05387502590742
4.072880231897013,50,2.2035160297504186,162,159.4022276137633
85.54605840110072,131,72.00080396631131,105,15.0
70.36578593800236,93,41.798993387048434,215,59.113759692978626
47.41738290873252,172,8.884024508756438,297,95.78510301590111
9.783416065100148,24,68.37541055770426,278,140.74558977146555
49.16158751168324,60,54.51055282606997,127,78.06625129148647
47.34717707805657,122,98.0516822001106,181,61.555232325035114
17.320186991001517,131,22.740949586137894,74,74.0
43.385164923797305,148,40.397787632654826,286,68.48865484018165
39.85047343973734,46,54.254580339542294,224,101.5738737742002
61.585009805221645,15,79.16999884533517,188,84.31728916000698
63.50936508676438,153,54.88386567200587,254,67.39936233018774
4.530400977204452,17,61.29001608619492,170,170.0
37.46126146264712,126,22.614705158994074,83,83.0
62.58599157142364,84,84.69187280885599,86,68.2674194741404
50.31362585800877,9,42.86305469704757,99,99.0
85.64898411883223,166,14.095962752176927,250,63.18837174188048
65.8693631618945,176,66.41879145054173,248,53.30702775073131
16.29344270814297,63,21.60904531853075,223,126.59617923511915
7.056874740042984,117,9.756251023929973,285,136.64017473910872
64.24192782063156,130,86.19869084042723,280,49.79996796103876
2.6511310541621813,88,46.016226448843966,83,83.0
58.57755812734633,72,74.92837126957764,83,68.40849235752695
94.02302414249576,139,29.05875598063551,293,40.882776120492224
57.5474177875879,64,78.69701349176663,63,49.6158820761252
38.816992620652194,72,11.193592702153033,126,108.03052689275759
64.32882184423532,21,35.597337379485275,93,93.0
45.825289049151664,18,97.80618179735285,244,77.69604695978747
54.56167893159349,64,79.39897163680061,236,67.1358714321024
94.14648087765252,82,49.72559303146882,274,29.778720825068095
38.610263780077425,110,33.97774715618851,240,106.52553568651906
96.11905638239142,95,87.21357000224765,175,22.39239389912364
90.53506419560637,166,54.48477590845157,82,53.72068437590305
19.579113478929642,32,75.84250178691111,168,106.36899617262267
6.9361300875165455,11,75.4107680316164,128,128.0
10.077800137742665,45,1.794567856849183,154,151.1167024403333
1.8221825651549728,33,12.625378279261346,240,169.97536126535965
9.44429607559284,102,65.96293663947422,121,105.28787251289648
68.30067734163569,169,16.161981128587144,228,84.02696510450035
7.118864846022898,136,25.54933446556047,116,116.0
31.89756302937613,11,94.66379541996072,247,115.58320294410399
84.48753109694546,179,56.01822583749119,113,41.21417691817815
2.3271935735825866,88,75.07295069993472,129,118.34055322253502
81.44684825889358,41,55.798073878263985,160,51.68694632197436
28.185477477339994,145,55.25136147827252,116,99.78424947729799
11.816482762165625,76,9.41519101256979,197,155.83604967559236
69.67371653641507,121,34.3663192609103,227,77.12985209424063
62.8942846779884,46,28.24308986865117,194,92.5452815300463
87.74720135270529,160,39.07283656136132,162,41.28598510637534
73.50710438038858,80,79.83441882243282,225,33.933277926111764
80.34809303848486,54,37.19326679168648,144,69.86753840730869
28.203457257130648,86,45.16968192316827,120,113.78612319495525
17.743954377972283,92,39.73813904853165,271,132.54846546396737
75.06147516408583,148,9.340797197529561,62,62.0
80.6834739267264,161,44.10721582507837,187,48.073021669242735
99.05051420006733,168,19.560927304451504,238,27.75037099864306
41.26176769114265,160,18.672329577304147,145,98.60235645959655
37.201808579278314,97,9.403610443426636,106,106.0
77.64129607419969,2,35.667097414176475,255,255.0
34.08035402530179,33,75.74818847894174,279,99.60186483875074
93.07573256035647,158,27.644169058339607,135,44.36170881252093
85.84127518430118,161,31.234910188551357,97,54.88743006575055
42.89940273750184,77,64.26746576724236,223,69.98345697422678
75.08710677914974,116,19.58408125869189,298,70.28329191542953
75.45428740846823,154,89.69579304235343,228,15.0
10.31238688359326,150,52.01905232515544,256,115.14245870554251
90.25529066795667,103,44.7602940320217,200,25.914198810919913
50.525237244785714,166,55.78201919292014,146,86.65574651699347
82.64574661077417,103,16.603431341619547,117,71.68098017810001
32.00496010306117,90,61.34731386391763,109,97.54364834019638
89.55232284962005,174,36.31007366340104,89,60.37626580866403
38.92016787341631,122,89.7186340964619,249,60.82971052584207
1.083765148029836,143,16.885420667768614,160,160.0
90.53819764192636,106,50.705110386544106,84,48.14814393948091
9.128667678613356,119,59.8112629369018,171,112.80182865301518
31.93136375904149,172,3.3383601786381223,214,130.66263436765496
95.0061967050805,49,36.369312475614024,238,35.95029356564921
95.06071469375561,104,73.26352347008329,265,15.0
57.34378881232861,61,82.03775074489734,244,53.748159894301125
63.183721216979926,123,31.316199481728233,185,69.9334426119223
44.84455219783198,134,79.85932723827513,299,58.39155103901003
29.321077169806454,9,96.77558771033888,182,140.0775152015329
32.8664545369916,6,85.6873936075094,106,106.0
67.25184560770384,73,11.76439881593252,177,87.24031973639185
75.237452943768,103,73.97303320855406,287,36.926885719857
79.15790437258485,160,31.966683244054472,98,39.77772099990274
78.96181427945538,41,98.84159894120765,75,36.513081785074526
9.120610304869036,114,48.53589831598871,81,81.0
49.442030470258146,8,12.243389835894103,272,156.2499341509401
5.755876001664428,72,72.51855480273908,113,101.24614065308238
54.95288823237355,178,32.30111983862138,208,101.57830060466877
44.1530501373377,92,99.70781570816617,259,70.54145183902209
88.77041827582998,62,97.97824578545219,75,21.362512873190983
35.09150125520787,84,65.61340180205806,118,100.69124557269073
11.706701642760587,62,12.982644895171758,90,90.0
14.299168205283586,111,68.68609976750291,229,111.29708020217039
76.15106317174723,127,9.30304864600272,261,75.1325247164543
61.82180633162611,7,2.9364159102392318,91,91.0
10.112267612279025,84,82.2958446221486,246,117.4157260300953
8.410680611499743,132,20.975294768368137,221,142.21447181999298
70.096913145912,134,37.90271262190974,68,67.57031045496545
7.276300636419353,58,97.34573899761732,268,86.12264515766142
82.18600592903562,22,33.684050186110326,198,64.09877875238732
70.62422271564962,154,29.648978128331528,283,66.57095213098061
8.134878064189976,127,91.82079996227752,69,69.0
8.483771408519193,3,11.074844531895812,273,273.0
98.66395785011754,127,75.95824101146317,76,41.41069627395083
37.427079575612034,41,98.8065566652774,127,90.52870459550451
37.06421470668909,106,90.12960107746488,107,78.60914909057878
81.27995672575025,14,65.1667918706426,239,72.57130166605161
94.72485773838586,12,31.406079499273197,170,79.11667947963268
98.6001063822871,87,25.43219811783167,212,34.911736395356314
75.33781852589416,12,81.92551048714611,182,76.14089808238808
37.62595855309158,141,87.98219139516952,208,74.50657044153131
8.350071669866876,25,52.54349125456928,160,122.96057694803224
77.71469159274368,45,24.433994078646613,161,74.52118665149311
55.840424973580504,122,11.294320841117356,124,91.05818477335104
42.42220092469763,147,8.717946783183116,250,87.5421106491546
90.6354385094736,55,71.90774473538556,276,23.89774810594769
11.119748230615134,100,42.0118727847725,110,110.0
49.262510429085914,173,90.53598742778703,95,77.23654584082709
1.1353644767419069,136,73.96713007267637,140,121.1230723204928
46.86606419941263,119,19.12604179145867,292,84.41777988612803
5.630327568183735,53,61.377741881569904,186,127.97512664935864
11.881791626807193,32,43.550545439815934,147,116.49489576390117
11.752624677710488,51,57.72497307686131,253,130.01572089135703
64.92103021160635,44,73.80691233385171,163,54.82790346692538
74.60448792654233,82,80.61958810037908,74,40.24691711148617
58.336876509715964,146,84.37373264067243,155,66.1588811796163
96.21725484745419,150,25.397487457202473,226,31.545699071435415
37.48705795237041,37,3.1115599917357684,182,110.49949371414532
28.571208628186074,96,73.92947351647732,257,83.83639468344855
86.85991281894603,56,10.634372625577459,60,60.0
22.359583851945263,105,31.491958861296766,298,101.4628807245427
96.32225394406113,59,0.38171341243471435,210,33.63990963980226
1.2154474689816341,131,68.166948240162,181,114.00628371997713
96.98788267076391,156,16.713201147122124,226,53.37805295991244
4.315991195057611,35,65.52824096916582,185,139.20822010346205
89.11431136980711,93,99.17426171678389,116,15.0
52.77011090862999,97,7.267087161001628,140,94.6367186149669
99.29647961193004,135,7.707801195146069,221,62.092330836758094
7.379656473539886,76,34.03800926666749,228,113.48286926459322
55.38542844013208,49,86.6386514251342,280,57.6141197281238
96.9302535619099,94,21.552986879133186,132,49.51664083394431
52.30978441701488,159,36.037781993034756,200,87.30816588736839
62.93986381352625,24,6.8505406626979575,129,99.37013225654927
69.57486889846172,148,76.31552912588894,65,45.99015503403061
45.454106476777326,37,40.83063427594511,143,72.76081636463374
62.75580800840635,4,75.92487330608428,111,111.0
58.43143119231002,108,90.3607844346795,62,55.55289334552454
90.11580104909889,126,23.276314710128876,140,42.39135522154385
4.5446380341457875,20,80.73960303399514,122,122.0
28.096318959223034,152,5.909389007825327,108,108.0
95.04114840765587,50,89.88473881802473,135,16.59099017475412
89.02637838909163,177,65.07685475587473,171,32.964690699998854
45.56567527857129,179,87.42267241383516,234,53.88895895105048
62.013259780153675,96,0.018839955658189744,168,91.11954077839009
27.738118298113267,105,16.90810703559925,242,124.6718946418841
18.81211597237613,164,38.975938742649205,251,116.3184247537885
46.36984049399822,117,37.950290337471856,124,83.06320591513075
35.33522280260528,98,22.673038292351066,140,110.67246291045366
58.365611185087204,66,38.16119398672001,254,87.27564730367655
7.773463696498483,79,12.884871200025483,277,121.61380184176463
97.43948076661665,162,41.27611292660261,74,46.59962317272743
98.62107444796028,164,80.23543291592642,159,15.0
69.81617140197451,6,47.90700631033512,91,91.0
53.60963663441204,39,1.8000088945214987,155,120.2833409752923
30.952761628632775,170,42.14440415792474,187,87.19947579068844
81.37950197069486,115,2.717501609084416,255,64.51516328744398
68.47311725538793,125,96.62434107067982,205,34.32922525051511
16.26169393448913,12,12.745395942286898,172,161.1947395497898
91.09271844938425,131,70.76883263306188,142,44.68902488558267
82.2537242923169,18,97.27763228920858,102,38.31751640258866
